1.422158447637263E-03, -2.075234524132356E-03, -1.031488397355476E-04,  5.658364715188913E-06,  3.099787758172254E-06, -1.304054710036204E-07,1,Sun
-2.235061660674076E-01, -4.051608551395315E-01, -1.240151703515758E-02,  1.890183914680583E-02, -1.235305613257513E-02, -2.743424967598532E-03,1.6607E-07,Mercury
-6.195865545259082E-01, -3.698579258507693E-01,  3.069446056943233E-02,  1.017099953300519E-02, -1.749393808859760E-02, -8.265658503125863E-04,2.4487E-06,Venus
-9.895796345010763E-01,  8.247431151880012E-02, -1.013171171000215E-04, -1.735301210387930E-03, -1.719678384207760E-02, -5.655114067340030E-08,3.003467E-06,Earth
-1.628115131634553E+00, -2.018145899051789E-01,  3.570997253168878E-02,  2.230864848636663E-03, -1.269075671686729E-02, -3.207247369550621E-04,3.2287E-07,Mars
-1.853381264341892E+00,  4.875850106635437E+00,  2.114252580909282E-02, -7.144800789669259E-03, -2.324358825333461E-03,  1.695425355996383E-04,9.5491E-04,Jupiter
-6.612746149585208E+00, -7.353156429226035E+00,  3.910271006687511E-01,  3.843699405814008E-03, -3.744443251979076E-03, -8.814086330264535E-05,2.859E-04,Saturn
1.958663767489567E+01,  4.184447799205715E+00, -2.382112256789706E-01, -8.505368928818341E-04,  3.662988883167241E-03,  2.456799232664038E-05,4.3564E-05,Uranus
2.715937240228249E+01, -1.268838609658930E+01, -3.646218547573380E-01,  1.307829626775550E-03,  2.863072031454085E-03, -8.872881158431995E-05,5.1689E-05,Neptune
